Nome,CNPJ,setor_economico_bovespa,data,ValorMercado,TotEmFiLP,TotEmFiCP,Receita,PtLqCo,PasNoCir,PasCir,LucroLiquido,Imobil,Fornec,CxOper,Estoques,EBIT,DvPgCP,DeprAmor,ClieCP,CtaRecCP,DpInCP,CaixaEEqCx,AtivoTot,AtvCir,ApFiVrJuLP,AplFin,ApFiVrJuCP,AFAvCAmLP,AFAvCAmCP,linha_na,aplfin,caixaeqvcaixa,contasreceber
Sao Martinho,51466860000156,Consumo não cíclico,Jun 2019,7065165.6932,5550970,1280528,751729,3518535,6979545,1891678,91463,7628359,261067,140770,650933,132401,0,152007,0,171093,0,76415,12389758,3819269,54249,0,2065201,0,0,1,2119450,76415,171093
Sao Martinho,51466860000156,Consumo não cíclico,Set 2019,6610996.7907,5257338,883052,1518394,3426766,6639072,1462593,153445,7078438,304089,196122,1229068,273801,0,297360,0,253665,0,48618,11528431,3649098,58735,0,1304427,0,0,1,1363162,48618,253665
Sao Martinho,51466860000156,Consumo não cíclico,Dez 2019,8246195.5215,4896162,930145,2547588,3695000,6435076,1377709,496365,6844120,78397,755403,1035967,892392,0,449022,0,377966,0,18094,11507785,3783308,48533,0,1326231,0,0,1,1374764,18094,377966
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2007,738496.6,23982,4314,222583,272331,35676,143827,40839,33540,77253,36367,113877,62785,13988,2540,131634,0,143180,0,451834,399403,0,0,0,0,0,1,0,143180,131634
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2007,823163,29952,6972,332152,265967,43754,104253,34473,36048,67426,18032,126262,52922,40,5164,91860,0,113596,0,413974,359057,0,0,0,0,0,1,0,113596,91860
Saraiva Livr,60500139000126,Consumo cíclico,Set 2007,892585,32298,11487,465866,267760,47163,115245,36263,37997,75441,6643,140446,56838,35,7892,101306,0,103281,0,430168,373950,0,0,0,0,0,1,0,103281,101306
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2007,947637.6,31420,15122,733492,282819,47468,194347,70207,44348,106673,46164,131032,102982,18891,10715,177255,0,119627,0,524634,443073,0,0,0,0,0,1,0,119627,177255
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2008,709448,29889,16054,279697,325942,58819,195576,43127,50415,100686,18441,150704,67423,18891,3490,188073,0,50116,0,580337,407542,0,0,0,0,0,1,0,50116,188073
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2008,869524,27570,16445,470517,313521,55654,156681,30706,51649,100428,-12196,180519,52856,46,8139,139479,0,3991,0,525856,351669,0,0,0,0,0,1,0,3991,139479
Saraiva Livr,60500139000126,Consumo cíclico,Set 2008,677237.7,23243,49780,697745,314199,54227,225895,31383,56297,137625,-22985,234954,60580,42,13181,126572,0,10478,0,594321,410663,0,0,0,0,0,1,0,10478,126572
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2008,492455.12,21822,42317,1093478,335943,51388,295110,72033,67682,173927,-31,216331,114983,19776,34673,199643,0,37823,0,682441,489988,0,0,0,0,0,1,0,37823,199643
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2009,429096,38314,18416,359961,379198,69105,245960,43016,79846,141385,-11010,225347,71431,19776,4433,222031,0,3470,0,694263,491137,0,0,0,0,0,1,0,3470,222031
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2009,624862.84,76727,38820,581329,362830,108155,209857,26413,90050,115315,-51590,240427,52883,43,9794,146726,0,5561,0,680842,464367,0,0,0,0,0,1,0,5561,146726
Saraiva Livr,60500139000126,Consumo cíclico,Set 2009,891503.4,73539,63813,841307,356551,108523,245714,19897,92853,136849,-62512,272616,48293,43,16167,132322,0,3045,0,710788,477347,0,0,0,0,0,1,0,3045,132322
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2009,858789,92348,81458,1252989,369194,122655,351726,53007,104331,197851,-27592,297597,97585,20724,22747,216331,0,38762,0,843575,603626,0,0,0,0,0,1,0,38762,216331
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2010,948634.06,122210,68083,435632,419056,175524,336959,44643,120744,179312,-16056,291287,75356,20724,6542,281315,0,31364,0,931539,646265,0,0,0,0,0,1,0,31364,281315
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2010,1006271.9,131099,66515,703529,397844,185155,254868,20491,122600,143131,-20309,288206,46635,44,13635,183604,0,4312,0,837867,545128,0,0,0,0,0,1,0,4312,183604
Saraiva Livr,60500139000126,Consumo cíclico,Set 2010,981484.27,133060,95573,1025480,391603,191829,334082,13958,122086,191645,-39408,318890,45053,41,21180,200304,0,3535,0,917514,613174,0,0,0,0,0,1,0,3535,200304
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2010,1118593.61,144137,96875,1564936,424464,207374,470639,61022,124731,279076,31099,355930,117284,0,28864,284908,0,0,65991,1102477,786455,0,0,0,0,0,1,0,65991,284908
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2011,1023331,155949,100081,493551,471767,219642,417232,47048,124411,223173,-2913,333637,79990,11723,8303,0,330780,0,61943,1108641,795921,0,0,0,0,0,1,0,61943,330780
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2012,627882.6,176086,165898,889008,482260,215213,421028,25196,118853,194862,-25951,351497,59319,0,20959,0,299747,0,12227,1118501,750103,0,0,0,0,0,1,0,12227,299747
Saraiva Livr,60500139000126,Consumo cíclico,Set 2012,650509,217712,126503,1307746,488391,259712,429545,31250,119852,240879,-23700,406703,76436,0,30501,0,293594,0,10336,1177648,798281,0,0,0,0,0,1,0,10336,293594
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2012,733943.85,226622,148371,1923585,515941,266518,552482,77010,126162,299114,52961,402746,143899,0,40677,0,387194,0,87035,1334941,964371,0,0,0,0,0,1,0,87035,387194
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2013,783205.9,209122,169800,612811,578864,251614,591788,62844,126608,311977,45266,396048,102536,0,11876,0,447727,0,114948,1422266,1042602,0,0,0,0,0,1,0,114948,447727
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2013,794227.6,192549,131600,982293,531737,240254,431105,23337,123997,225682,58466,429862,51895,0,24052,0,229858,0,16401,1203096,798431,0,0,0,0,0,1,0,16401,229858
Saraiva Livr,60500139000126,Consumo cíclico,Set 2013,784809.65,142862,281604,1407503,509516,182788,621015,1040,125965,261112,-27989,484704,31386,0,35582,0,271612,0,13340,1313319,908623,0,0,0,0,0,1,0,13340,271612
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2013,677066.17,220962,224722,2143751,515741,260392,549896,13023,116092,215945,-22518,503225,49124,0,48019,0,280297,0,23086,1326029,949363,0,0,0,0,0,1,0,23086,280297
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2014,459955.7,124322,309652,670387,571854,165416,688854,56335,115144,255220,39273,471915,98781,0,11434,0,414138,0,0,1426124,1055190,0,0,0,0,0,1,0,0,414138
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2014,511175.5,78954,339733,1077333,488956,123858,645914,11981,116676,228093,103120,492753,44067,58,22431,0,227140,0,12142,1258728,879149,0,0,0,0,0,1,0,12142,227140
Saraiva Livr,60500139000126,Consumo cíclico,Set 2014,370019.75,234076,489326,1535850,458623,282411,839544,-17161,118018,272143,-38455,503863,19323,58,33570,0,342408,0,156930,1580578,1187111,0,0,0,0,0,1,0,156930,342408
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2014,201778.1924,297566,503677,2275315,472518,346213,1053068,5754,118341,436358,51231,556954,67792,0,45260,0,455689,0,275019,1871799,1444747,0,0,0,0,0,1,0,275019,455689
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2015,184493.2,447722,398916,626768,497729,499185,728516,25085,113333,244765,-145404,502935,58277,0,12038,0,494789,0,140372,1725430,1299388,0,0,0,0,0,1,0,140372,494789
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2015,170255,308739,300447,887999,418237,339987,975886,-34657,106427,193329,112671,333915,16478,21103,20240,0,304868,0,166647,1734110,1375116,0,0,0,0,0,1,0,166647,304868
Saraiva Livr,60500139000126,Consumo cíclico,Set 2015,86024.5,343949,246542,1273773,375309,380034,953388,-73061,102673,212164,177319,325864,-6244,21103,29683,0,238314,0,166233,1708731,1336816,0,0,0,0,0,1,0,166233,238314
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2015,131561.98,351393,324495,1772815,524552,379726,846456,93704,99361,386082,-37199,289462,-99844,22255,40975,0,671032,0,126503,1750734,1338522,0,0,62513,0,0,1,62513,126503,671032
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2016,120661.2,173693,443306,504697,547310,201462,889207,266,96200,366165,28731,294563,10679,0,9286,0,601787,0,115723,1637979,1245545,0,0,64525,0,0,1,64525,115723,601787
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2016,117095,246113,276355,875741,527262,273163,517210,-14827,94219,182224,130958,263621,2772,0,18604,0,340766,0,124588,1317635,962221,0,0,66636,0,0,1,66636,124588,340766
Saraiva Livr,60500139000126,Consumo cíclico,Set 2016,120319.6,196779,189790,1250462,518954,210472,503316,-27916,92838,259738,153788,296271,-6061,0,28095,0,328196,0,78330,1232742,897378,0,0,0,0,0,1,0,78330,328196
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2016,159426.8,148954,194268,1737563,491861,170013,672003,-49804,91130,403716,252458,292045,-4772,4803,37412,0,366535,0,125290,1333877,984664,0,0,0,0,0,1,0,125290,366535
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2017,140024.6,184207,112395,503436,491690,203556,555399,281,90620,375225,-52970,282365,11600,4803,8672,0,379348,0,17747,1250645,866274,0,0,0,0,0,1,0,17747,379348
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2017,143120.8,263689,36829,873765,474950,284768,411122,-16356,88751,313650,6308,298504,635,4803,17649,0,210289,0,66587,1170840,772718,0,0,0,0,0,1,0,66587,210289
Saraiva Livr,60500139000126,Consumo cíclico,Set 2017,133023,227085,95398,1248044,442258,251289,449831,-49794,87312,290866,-37363,286327,-33984,15,26562,0,212486,0,25442,1143378,727279,0,0,0,0,0,1,0,25442,212486
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2017,120449.2,198032,119635,1724886,422058,236765,740362,-52009,68290,546880,36636,460541,-19075,5832,34232,0,225187,0,68943,1399185,962503,0,0,0,0,9,1,9,68943,225187
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2018,125317.36,165312,151879,570371,423237,204269,736509,1320,70950,508241,-15200,402953,15469,5832,9360,0,257049,0,30532,1364015,898103,0,0,0,0,9,1,9,30532,257049
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2018,93399.8,81330,234880,934936,385323,119318,799882,-36337,67590,485444,26957,325910,-23072,5832,18668,0,215095,0,49198,1304523,810541,0,0,0,0,17,1,17,49198,215095
Saraiva Livr,60500139000126,Consumo cíclico,Set 2018,76748.6,62169,115847,1245324,319713,99178,652177,-102939,63254,447920,185789,245222,-81055,5832,27351,0,66654,0,15796,1071068,464189,0,0,0,0,17,1,17,15796,66654
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2018,57861.56,18403,154468,1445422,120918,57720,800036,-301730,51584,549324,276797,174851,-205673,5832,38428,0,91185,0,95423,978674,483634,0,0,0,0,6,1,6,95423,91185
Saraiva Livr,60500139000126,Consumo cíclico,Mar 2019,51557.4,295428,170269,204762,57088,334376,826807,-63837,351865,567667,-22576,131834,-51072,5832,20428,0,113426,0,39062,1218271,403231,0,0,0,0,0,1,0,39062,113426
Saraiva Livr,60500139000126,Consumo cíclico,Jun 2019,41747.3,290838,176261,360589,-14597,333736,820713,-135522,345754,560351,-19126,123350,-111446,5832,41265,0,73397,0,21811,1139852,338194,0,0,0,0,0,1,0,21811,73397
Saraiva Livr,60500139000126,Consumo cíclico,Set 2019,70715.5,411488,52362,513252,18580,674897,244429,-123978,334683,79214,1113,124660,-319144,NA,NA,0,51694,0,16970,937906,302419,0,0,0,0,0,1,0,16970,51694
Saraiva Livr,60500139000126,Consumo cíclico,Dez 2019,81699.4,417568,66345,669658,-172689,761207,263671,-318048,346290,93283,25268,102526,-503281,0,83219,0,43484,0,20464,852189,233719,0,0,0,0,0,1,0,20464,43484
Schulz,84693183000168,Bens industriais,Mar 2007,261557.07,94561,34278,86826,106791,103629,92072,4880,145768,29856,NA,45100,10318,2549,NA,75721,0,10336,0,302492,151996,0,0,0,0,0,1,0,10336,75721
Schulz,84693183000168,Bens industriais,Jun 2007,346686.6,77156,49290,185561,114198,87224,116134,12287,154496,33101,NA,45474,25084,1423,NA,90325,0,664,0,317556,158316,0,0,0,0,0,1,0,664,90325
Schulz,84693183000168,Bens industriais,Set 2007,383611.8,75309,53485,290559,123228,86315,136727,21317,165958,38851,NA,52397,41893,35,NA,92490,0,793,0,346270,175408,0,0,0,0,0,1,0,793,92490
Schulz,84693183000168,Bens industriais,Dez 2007,393988.8069,81595,66934,399698,123686,87555,141208,28557,166468,36318,NA,61611,55020,1117,NA,82801,0,1356,0,352449,173883,0,0,0,0,0,1,0,1356,82801
Schulz,84693183000168,Bens industriais,Mar 2008,403407.81,101154,54636,103435,128952,112753,138574,5266,181097,41632,NA,65983,13530,1117,NA,93094,0,3428,0,380279,186581,0,0,0,0,0,1,0,3428,93094
Schulz,84693183000168,Bens industriais,Jun 2008,338219.5,111632,50834,228288,140061,123337,139827,16375,186397,43785,NA,75467,29271,987,NA,100853,0,1801,0,403225,200363,0,0,0,0,0,1,0,1801,100853
Schulz,84693183000168,Bens industriais,Set 2008,293293.74,143008,50372,370075,135252,156473,149250,11566,183851,42220,NA,81372,52303,904,NA,117613,0,7632,0,440975,234106,0,0,0,0,0,1,0,7632,117613
Schulz,84693183000168,Bens industriais,Dez 2008,216843.37,178836,91593,493075,101290,188428,167988,-13081,193170,27861,11239,93094,81634,31,29050,97938,0,21701,0,457706,243979,0,0,0,0,0,1,0,21701,97938
Schulz,84693183000168,Bens industriais,Mar 2009,144221.9,153038,135788,77293,102932,159915,186072,1642,192968,25248,-6587,88982,6731,31,6301,90385,0,25643,0,448919,235372,0,0,0,0,0,1,0,25643,90385
Schulz,84693183000168,Bens industriais,Jun 2009,159537.5,122924,136490,160213,122748,126850,180764,21458,191855,23321,5247,78860,16004,31,12786,94744,0,27058,0,430362,226361,0,0,0,0,0,1,0,27058,94744
Schulz,84693183000168,Bens industriais,Set 2009,227181.4,123964,118270,252035,133464,127650,173470,32174,188346,27125,15906,74564,26399,31,19960,103214,0,32809,0,434584,234633,0,0,0,0,0,1,0,32809,103214
Schulz,84693183000168,Bens industriais,Dez 2009,330561.7,208417,96575,369513,128260,222769,170365,35195,187542,38662,21718,72757,37582,6491,27679,127916,0,87468,0,521394,313490,0,0,0,0,0,1,0,87468,127916
Schulz,84693183000168,Bens industriais,Mar 2010,414542.24,195323,92623,111117,216258,252959,169882,6646,311340,39876,-2177,87826,15326,6491,5777,132474,0,61715,0,639099,309547,0,0,0,0,0,1,0,61715,132474
Schulz,84693183000168,Bens industriais,Jun 2010,418626.4,177481,99777,261560,226474,236583,180569,18569,317542,38392,-1522,89102,38914,4667,11707,156206,0,30565,0,643626,304365,0,0,0,0,0,1,0,30565,156206
Schulz,84693183000168,Bens industriais,Set 2010,416073.8,222635,92132,432155,244333,282903,189182,36204,319357,40790,12166,98176,67765,668,17747,169982,0,75802,0,716418,374731,0,0,0,0,0,1,0,75802,169982
Schulz,84693183000168,Bens industriais,Dez 2010,577543.85,212514,82228,595476,244507,271467,184681,47670,322445,42906,32959,106718,82180,11418,23930,159653,0,0,14282,700655,355916,0,0,53481,0,0,1,53481,14282,159653
Schulz,84693183000168,Bens industriais,Mar 2011,580734.7,196916,76209,160532,255943,257142,187287,11378,332324,46192,11227,109812,20731,11418,6145,0,170823,0,11083,700372,343820,0,0,30270,0,0,1,30270,11083,170823
Schulz,84693183000168,Bens industriais,Jun 2012,458118.6435,230812,216184,299214,294134,295824,293999,13994,355941,38636,48026,132964,31579,159,13653,0,183818,0,5677,883957,492569,0,0,144046,0,0,1,144046,5677,183818
Schulz,84693183000168,Bens industriais,Set 2012,529580.0475,224330,156231,462497,303741,289128,239496,26749,353722,38317,73444,126267,53288,3270,21000,0,186291,0,11645,832365,440255,0,0,88515,0,0,1,88515,11645,186291
Schulz,84693183000168,Bens industriais,Dez 2012,513088.077,212961,170257,646558,315195,281313,263517,45934,365019,41652,84655,117589,84874,7968,28688,0,210315,0,11238,860025,451377,0,0,89268,0,0,1,89268,11238,210315
Schulz,84693183000168,Bens industriais,Mar 2013,566694.294,238646,128178,170581,327607,306139,230582,12501,371800,47657,15006,114557,23026,7968,7940,0,226315,0,10447,864328,448435,0,0,75105,0,0,1,75105,10447,226315
Schulz,84693183000168,Bens industriais,Jun 2013,618386.00325,292248,96610,386548,339053,367788,209347,27657,370653,48015,25904,120030,60206,6276,16139,0,253218,0,2021,916188,500959,0,0,89040,0,0,1,89040,2021,253218
Schulz,84693183000168,Bens industriais,Set 2013,657314.3275,329510,107192,587914,354793,407925,219476,43344,368530,45462,54771,143347,90516,222,24622,0,235616,0,10481,982194,568637,0,0,140985,0,0,1,140985,10481,235616
Schulz,84693183000168,Bens industriais,Dez 2013,660505.17375,327614,91551,812424,358721,401931,196691,61497,366391,41162,88026,133692,124521,8330,33104,0,238166,0,9368,957343,545528,0,0,138152,0,0,1,138152,9368,238166
Schulz,84693183000168,Bens industriais,Mar 2014,625405.865,286501,121709,170596,368019,361789,229220,12475,365410,49338,26435,152056,20835,11251,8450,0,217598,0,0,959028,548616,0,0,137162,0,0,1,137162,0,217598
Schulz,84693183000168,Bens industriais,Jun 2014,568608.80175,234446,151716,350015,379704,310526,242561,24393,361723,36599,46756,151697,40998,255,17077,0,198009,0,31263,932791,525862,0,0,115553,0,0,1,115553,31263,198009
Schulz,84693183000168,Bens industriais,Set 2014,456074.36875,276195,147075,540812,389817,353096,249644,33794,360595,40641,84141,140017,61789,206,25813,0,208943,0,25067,992557,586641,0,0,174898,0,0,1,174898,25067,208943
Schulz,84693183000168,Bens industriais,Dez 2014,334151.263,284535,169301,733658,398813,362231,251039,54068,365585,30033,123963,129971,87117,2570,34619,0,203649,0,31482,1012083,602269,0,0,207946,0,0,1,207946,31482,203649
Schulz,84693183000168,Bens industriais,Mar 2015,228861.09,264610,169498,161274,410689,342055,247701,10814,363111,34945,30560,142369,20636,2570,8737,0,203609,0,36884,1000445,593320,0,0,185601,0,0,1,185601,36884,203609
Schulz,84693183000168,Bens industriais,Jun 2015,241575.595,249326,152818,323584,421223,327477,231750,24025,356714,31213,39447,145744,39319,791,17699,0,195090,0,17577,980450,580082,0,0,180344,0,0,1,180344,17577,195090
Schulz,84693183000168,Bens industriais,Set 2015,232039.71625,277798,184195,499063,438263,355825,279935,37759,350887,33198,114390,142869,63328,217,26967,0,207525,0,79853,1074023,687060,0,0,214825,0,0,1,214825,79853,207525
Schulz,84693183000168,Bens industriais,Dez 2015,468027.5048,268967,147883,648090,437847,348011,218101,48099,344416,28725,126431,149812,75478,1047,36186,0,181814,0,28759,1003959,620872,0,0,223053,0,0,1,223053,28759,181814
Schulz,84693183000168,Bens industriais,Mar 2016,225663.29375,265058,129401,144105,443823,344351,190004,7359,338121,23390,26644,142662,8220,1047,9056,0,159855,0,63016,978178,601499,0,0,197409,0,0,1,197409,63016,159855
Schulz,84693183000168,Bens industriais,Jun 2016,258082.5275,262786,106785,295706,452252,342101,180615,19480,332406,28098,57701,130392,25835,203,17744,0,162614,0,52423,974968,609564,0,0,218940,0,0,1,218940,52423,162614
Schulz,84693183000168,Bens industriais,Set 2016,328642.03625,215659,130102,441755,457008,294802,218200,24151,326596,31852,82668,128887,34010,203,26541,0,163391,0,47723,970010,610025,0,0,218540,0,0,1,218540,47723,163391
Schulz,84693183000168,Bens industriais,Dez 2016,268758.68013,169071,171137,579706,456788,239346,240305,30650,323435,24728,79261,129691,38524,2172,35311,0,154656,0,47712,936439,579421,0,0,199381,0,0,1,199381,47712,154656
Schulz,84693183000168,Bens industriais,Mar 2017,339919.37085,119638,202802,143705,462577,188120,281076,6194,318840,31450,23786,121061,7391,2172,8390,0,163980,0,56647,931773,581504,0,0,194786,0,0,1,194786,56647,163980
Schulz,84693183000168,Bens industriais,Jun 2017,372322.89966,170785,199242,318168,473384,246344,292209,17436,317857,42563,23912,121481,24408,157,16660,0,196426,0,50450,1011937,662584,0,0,231232,0,0,1,231232,50450,196426
Schulz,84693183000168,Bens industriais,Set 2017,463179.85299,199976,158092,500633,484436,289179,276096,29108,325420,46832,37731,142372,44123,156,24848,0,199162,0,82553,1049711,690864,0,0,190315,0,0,1,190315,82553,199162
